id,lat,long
574, 56.41169216666667, 40.97558603333334
575, 56.41170343333333, 40.975587516666664
576, 56.41170343333333, 40.975587516666664
577, 56.41170343333333, 40.975587516666664
578, 56.41170343333333, 40.975587516666664
672, 56.41191908333334, 40.975985300000005
673, 56.41191908333334, 40.975985300000005
674, 56.41191595000001, 40.97599146666667
675, 56.41191595000001, 40.97599146666667
676, 56.41181506666666, 40.97570245
677, 56.41181506666666, 40.97570245
678, 56.41173151666667, 40.97531394999999
679, 56.41173151666667, 40.97531394999999
680, 56.411744283333334, 40.97539553333334
681, 56.411744283333334, 40.97539553333334
682, 56.41175133333333, 40.975435233333336
683, 56.41175133333333, 40.975435233333336
684, 56.41178651666667, 40.97577043333333
685, 56.41178651666667, 40.97577043333333
686, 56.41178516666667, 40.97580223333333
